Timestamp,text,location,press,custom_id,label,cause,effect,iob2
2023/11/04,Rafah crossing: More Britons leave after nearly 100 listed as eligible - BBC News,Palestine,BBC,1859,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/11/04,Conservative MP Bob Stewart guilty of racially aggravated public order offence - BBC News,Palestine,BBC,1860,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/11/04,Israel rebuffs Blinken's call for Gaza humanitarian pause - BBC News,Palestine,BBC,1861,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/11/03,Hezbollah steps back from all-out war on Israel over Gaza - for now - BBC News,Palestine,BBC,1862,1,Hezbollah steps back from all-out war on Israel,for now,"['B-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'O', 'O', 'O', 'B-EFFECT', 'I-EFFECT', 'O', 'O', 'O']"
2023/11/03,"Gaza: 'My wife died in five minutes, she was my life' - BBC News",Palestine,BBC,1863,1,My wife died,she was my life,"['O', 'O', 'O', 'B-CAUSE', 'I-CAUSE', 'I-CAUSE', 'O', 'O', 'O', 'O', 'B-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'O', 'O', 'O', 'O']"
2023/11/03,Pentagon acknowledges flying unarmed drones over Gaza - BBC News,Palestine,BBC,1864,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/11/03,Sinn FÃ©in call for Israeli ambassador to Ireland to be expelled - BBC News,Palestine,BBC,1865,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/11/03,Humza Yousaf's relief as family cross Gaza border to safety - BBC News,Palestine,BBC,1866,1,family cross Gaza border,Humza Yousaf's relief,"['B-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'O', 'B-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'O', 'O', 'O', 'O', 'O']"
2023/11/03,Canadians stuck in Gaza as other foreigners leave - BBC News,Palestine,BBC,1867,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/11/03,Palestinian workers return to Gaza after expulsion from Israel - BBC News,Palestine,BBC,1868,1,expulsion from Israel,Palestinian workers return to Gaza,"['B-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'O', 'B-CAUSE', 'I-CAUSE', 'I-CAUSE', 'O', 'O', 'O']"
2023/11/03,What is Hezbollah in Lebanon and will it go to war with Israel? - BBC News,Palestine,BBC,1869,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/11/03,Hezbollah chief Hassan Nasrallah makes first speech on Israel-Gaza war - BBC News,Palestine,BBC,1870,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/11/03,Dozens killed in fire at Iranian drug rehab centre - BBC News,Palestine,BBC,1871,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/11/03,Bowen: Five new realities after four weeks of Israel-Gaza war - BBC News,Palestine,BBC,1872,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/11/03,Sheffield City Council to review policy after Israeli flag backlash - BBC News,Palestine,BBC,1873,1,Israeli flag backlash,Sheffield City Council to review policy,"['B-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'O', 'B-CAUSE', 'I-CAUSE', 'I-CAUSE', 'O', 'O', 'O']"
2023/11/05,"Israel Gaza live news: US says up to 400,000 remain in north Gaza as ground offensive goes on - BBC News",Palestine,BBC,1874,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/11/03,"A doctor, tailor, and bride-to-be: Stories of those killed in Gaza - BBC News",Palestine,BBC,1875,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/11/02,Palestinian-American couple and baby boy finally escape Gaza - BBC News,Palestine,BBC,1876,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/11/02,"When they called their mother, Hamas answered the phone - BBC News",Palestine,BBC,1877,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/11/02,Israel says Hamas stages hit-and-run attacks from tunnels - BBC News,Palestine,BBC,1878,1,Hamas stages hit-and-run attacks from tunnels,Israel says,"['B-EFFECT', 'I-EFFECT', 'B-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'O', 'O', 'O']"
2023/11/02,Palestinian Americans trapped in Gaza wait desperately to leave - BBC News,Palestine,BBC,1879,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/11/02,US President Joe Biden calls for 'pause' in Israel-Gaza conflict - BBC News,Palestine,BBC,1880,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/11/02,"Tanzanian student in Israel: 'Shift change saved me, but my friends are Hamas hostages' - BBC News",Palestine,BBC,1881,1,Shift change,Saved me,"['I-EFFECT', 'O', 'O', 'O', 'O', 'O', 'B-CAUSE', 'I-CAUSE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/11/02,"Iran prison blocks Nobel Peace Prize winner Narges Mohammadi's hospital care, family says - BBC News",Palestine,BBC,1882,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/11/02,Egypt opens Gaza border crossing to evacuate injured and foreign nationals - BBC News,Palestine,BBC,1883,1,Egypt opens Gaza border crossing,evacuate injured and foreign nationals,"['B-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'O', 'B-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'O', 'O', 'O']"
2023/11/02,"Israel Gaza: Children must be off limits, says father of abducted kids - BBC News",Palestine,BBC,1884,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/11/01,Rafah crossing: First Britons leave Gaza but others face nervous wait - BBC News,Palestine,BBC,1885,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/11/01,'I simply donâ€™t want to die at 24' - Gaza woman trapped at Rafah crossing - BBC News,Palestine,BBC,1886,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/11/01,The UK nationals killed in Hamas attacks on Israel - BBC News,Palestine,BBC,1887,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/11/01,What is the Rafah crossing and why is it Gaza's lifeline? - BBC News,Palestine,BBC,1888,1,Rafah crossing,Gaza's lifeline,"['O', 'O', 'O', 'B-CAUSE', 'I-CAUSE', 'O', 'O', 'O', 'O', 'B-EFFECT', 'I-EFFECT', 'I-EFFECT', 'O', 'O', 'O', 'O']"
2023/11/01,Paul Bristow sacking over Gaza letter is shameful - Islamic leader - BBC News,Palestine,BBC,1889,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/11/01,Bolivia severs diplomatic ties with Israel over Gaza war - BBC News,Palestine,BBC,1890,1,Gaza war,Bolivia severs diplomatic ties with Israel,"['B-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'O', 'B-CAUSE', 'I-CAUSE', 'O', 'O', 'O']"
2023/11/01,"Israel-Gaza war: 'Dialogue is not easy, but we can't shut the door' - BBC News",Palestine,BBC,1891,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/11/01,Strikes on south Gaza: BBC verifies attacks in areas of â€˜safetyâ€™ - BBC News,Palestine,BBC,1892,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/11/02,Israeli military says its troops have completed encirclement of Gaza City - BBC News,Palestine,BBC,1893,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/11/01,What China wants from Israel-Hamas war - BBC News,Palestine,BBC,1894,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/10/31,"In Kibbutz Be'eri, a broken promise to keep Israelis safe - BBC News",Palestine,BBC,1895,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/10/31,Jabalia: Israel air strike reportedly kills dozens at Gaza refugee camp - BBC News,Palestine,BBC,1896,1,Israel air strike,kills dozens at Gaza refugee camp,"['O', 'O', 'B-CAUSE', 'I-CAUSE', 'I-CAUSE', 'O', 'B-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'O', 'O', 'O']"
2023/10/31,Israel Gaza: Father loses 11 family members in one blast - BBC News,Palestine,BBC,1897,1,one blast,Father loses 11 family members,"['O', 'O', 'O', 'B-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'O', 'B-CAUSE', 'I-CAUSE', 'O', 'O', 'O']"
2023/10/31,Anti-war protesters interrupt Antony Blinken at US Senate hearing - BBC News,Palestine,BBC,1898,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/10/31,Jack Lew confirmed as new US Ambassador to Israel - BBC News,Palestine,BBC,1899,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/10/31,Five 'dangerous' prisoners escape from Tunisian jail - BBC News,Palestine,BBC,1900,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/10/31,"Natalie Raanan, a teen taken hostage by Hamas, is home in Chicago - BBC News",Palestine,BBC,1901,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/10/31,Keir Starmer says he understands calls for Gaza ceasefire - BBC News,Palestine,BBC,1902,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/10/31,Israeli President Isaac Herzog defends Gaza operation - BBC News,Palestine,BBC,1903,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/10/31,Keir Starmer walks political tightrope on Gaza - BBC News,Palestine,BBC,1904,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/10/31,Inquiry after officer seen removing posters of kidnapped Israelis - BBC News,Palestine,BBC,1905,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/10/31,"British Jews are 'full of fear, like I've never seen before' - BBC News",Palestine,BBC,1906,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/10/31,Anguished UK Palestinians grieve for loved ones in Gaza - BBC News,Palestine,BBC,1907,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/10/31,Welsh doctor trapped in Gaza tells of 'terror' for family - BBC News,Palestine,BBC,1908,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/10/31,Deep divisions ahead of crucial UN climate talks - BBC News,Palestine,BBC,1909,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/10/31,Reporting on Gaza: 'Sometimes from behind the camera I just stand and cry' - BBC News,Palestine,BBC,1910,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/10/31,Israel Gaza: US rejects calls for ceasefire - BBC News,Palestine,BBC,1911,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/10/30,US rejects Putin claim that West organised anti-Jewish airport mob - BBC News,Palestine,BBC,1912,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/10/30,Andy McDonald: Labour suspends MP after speech at pro-Palestinian rally - BBC News,Palestine,BBC,1913,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/10/30,Paul Bristow: Ministerial aide sacked after call for Israel-Gaza ceasefire - BBC News,Palestine,BBC,1914,1,call for Israel-Gaza ceasefire,Ministerial aide sacked,"['O', 'O', 'O', 'B-EFFECT', 'I-EFFECT', 'I-EFFECT', 'O', 'B-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'O', 'O', 'O']"
2023/10/30,Tank seen on key Gaza road as Israeli forces push deeper into north - BBC News,Palestine,BBC,1915,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/10/30,Israel's Netanyahu condemns 'cruel' Hamas video of Israeli hostages - BBC News,Palestine,BBC,1916,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/10/30,Dagestan: Mob storms Russian airport in search of Jews - BBC News,Palestine,BBC,1917,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/10/30,"Shani Louk: Woman missing after Hamas attack is dead, says mother - BBC News",Palestine,BBC,1918,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/10/30,Armita Geravand: Iran rights activist held at metro death teen's funeral - BBC News,Palestine,BBC,1919,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/10/31,Dozens reported killed in Gaza refugee camp blast - BBC News,Palestine,BBC,1920,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/10/29,UN: Thousands in Gaza break into warehouses in search of aid - BBC News,Palestine,BBC,1921,1,search of aid,Thousands in Gaza break into warehouses,"['O', 'O', 'B-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'O', 'B-CAUSE', 'I-CAUSE', 'I-CAUSE', 'O', 'O', 'O']"
2023/10/29,BBC's Cardiff building graffitied during Palestine protest - BBC News,Palestine,BBC,1922,1,Palestine protest,BBC's Cardiff building graffitied,"['B-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'O', 'B-CAUSE', 'I-CAUSE', 'O', 'O', 'O']"
2023/10/29,Netanyahu meets Israeli hostages' families anxious over Gaza war plans - BBC News,Palestine,BBC,1923,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/10/28,Gaza sees heaviest night of Israeli bombardment since start of war - BBC News,Palestine,BBC,1924,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/10/28,Israel recalls diplomats from Turkey in Gaza row - BBC News,Palestine,BBC,1925,1,Gaza row,Israel recalls diplomats from Turkey,"['B-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'O', 'B-CAUSE', 'I-CAUSE', 'O', 'O', 'O']"
2023/10/28,The messages of fear that trickled out while Gaza was disconnected - BBC News,Palestine,BBC,1926,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/10/28,We don't know if our family is dead in Gaza - Humza Yousaf - BBC News,Palestine,BBC,1927,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/10/28,"Israel has no plan for Gaza after war ends, experts warn - BBC News",Palestine,BBC,1928,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/10/28,Belfast rally in support of Palestinians hears calls for Gaza ceasefire - BBC News,Palestine,BBC,1929,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/10/28,"Israeli troops clear Gaza areas 'slice by slice', but is this an invasion? - BBC News",Palestine,BBC,1930,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/10/28,At least 32 dead and 63 injured in Egypt car crash - BBC News,Palestine,BBC,1931,1,car crash,at least 32 dead and 63 injured,"['I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'O', 'O', 'B-CAUSE', 'I-CAUSE', 'O', 'O', 'O']"
2023/10/28,Armita Geravand: Iranian girl who collapsed on Tehran metro dies - BBC News,Palestine,BBC,1932,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/10/28,People in Gaza uncontactable and all communication down as Israel intensifies bombing - BBC News,Palestine,BBC,1933,1,Israel intensifies bombing,People in Gaza uncontactable and all communication down,"['B-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'O', 'B-CAUSE', 'I-CAUSE', 'I-CAUSE', 'O', 'O', 'O']"
2023/10/29,Doctors in Gaza say Israel has told them to evacuate a key hospital in Gaza City - BBC News,Palestine,BBC,1934,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/10/27,Israel angrily dismisses UN truce resolution on Gaza - BBC News,Palestine,BBC,1935,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/10/27,Gaza before and after: Satellite images show destruction - BBC News,Palestine,BBC,1936,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/10/27,Sharone Lifschitz's mother was freed but her father is still held by Hamas - BBC News,Palestine,BBC,1937,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/10/27,US strikes Syria bases used by Iran-linked groups - BBC News,Palestine,BBC,1938,1,Iran-linked groups using bases in Syria,US strikes Syria bases,"['B-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'O', 'O', 'O', 'O']"
2023/10/27,Qatar sentences Indian ex-naval officers to death - BBC News,Palestine,BBC,1939,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/10/26,Israel Gaza: EU calls for 'corridors and pauses' for humanitarian aid - BBC News,Palestine,BBC,1940,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/10/26,Rochdale family-of-10 trapped at Gaza border crossing - BBC News,Palestine,BBC,1941,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/10/26,UN agencies reduce Gaza aid operations as fuel runs out - BBC News,Palestine,BBC,1942,1,fuel runs out,UN agencies reduce Gaza aid operations,"['B-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'O', 'B-CAUSE', 'I-CAUSE', 'I-CAUSE', 'O', 'O', 'O']"
2023/10/26,How Qatar is at the centre of Israeli hostage talks - BBC News,Palestine,BBC,1943,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/10/26,Israel Gaza: EU leaders set to discuss humanitarian pauses - BBC News,Palestine,BBC,1944,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/10/26,"Two Tanzanians and one South African among Hamas hostages, says Israel - BBC News",Palestine,BBC,1945,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/10/26,French Tonnerre: Why Macron is sending the ship to Gaza - BBC News,Palestine,BBC,1946,1,Macron's decision,sending the ship to Gaza,"['I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'O', 'O', 'O', 'B-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'O', 'O', 'O']"
2023/10/26,Wael Al-Dahdouh: Al Jazeera reporter's family killed in Gaza strike - BBC News,Palestine,BBC,1947,1,Gaza strike,Wael Al-Dahdouh's family killed,"['I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'O', 'O', 'O', 'O', 'B-CAUSE', 'I-CAUSE', 'O', 'O', 'O']"
2023/10/26,'Reconnaissance by fire' - What Israel's Gaza raid tells us - BBC News,Palestine,BBC,1948,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/10/26,How delay to Israel offensive benefits US - BBC News,Palestine,BBC,1949,1,delay to Israel offensive,benefits US,"['O', 'B-CAUSE', 'I-CAUSE', 'I-CAUSE', 'I-CAUSE', 'B-EFFECT', 'I-EFFECT', 'O', 'O', 'O']"
2023/10/27,Israel says ground operations expanding as it intensifies Gaza bombing - BBC News,Palestine,BBC,1950,1,Israel intensifies Gaza bombing,ground operations expanding,"['I-CAUSE', 'I-CAUSE', 'B-EFFECT', 'I-EFFECT', 'I-EFFECT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/10/25,Irish in Lebanon 'strongly advised' to leave - BBC News,Palestine,BBC,1951,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/10/25,George Washington University protest on Israel-Gaza war stirs outrage - BBC News,Palestine,BBC,1952,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/10/25,Omer and Omar: How two 4-year-olds were killed and social media denied it - BBC News,Palestine,BBC,1953,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/10/25,Humanity blasted and broken: Gaza through a medic's eyes - BBC News,Palestine,BBC,1954,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/10/25,Conservative MPs express concern over Israel boycott bill - BBC News,Palestine,BBC,1955,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/10/25,Gaza's hospitals treating emergency cases only as fuel runs low - BBC News,Palestine,BBC,1956,1,fuel runs low,Gaza's hospitals treating emergency cases only,"['B-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'O', 'B-CAUSE', 'I-CAUSE', 'I-CAUSE', 'O', 'O', 'O']"
2023/10/25,Israel demands UN chief resign over Hamas attack comments - BBC News,Palestine,BBC,1957,1,Hamas attack comments,Israel demands UN chief resign,"['B-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'O', 'B-CAUSE', 'I-CAUSE', 'I-CAUSE', 'O', 'O', 'O']"
2023/10/25,Israelis and Palestinians fear worst to come after Gaza violence - BBC News,Palestine,BBC,1958,1,Gaza violence,Israelis and Palestinians fear worst to come,"['B-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'O', 'B-CAUSE', 'I-CAUSE', 'O', 'O', 'O']"
2023/10/25,"Lianne, Noiya and Yahel Sharabi: Funeral held for mother and daughters killed by Hamas - BBC News",Palestine,BBC,1959,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/10/25,Rishi Sunak backs calls for humanitarian pauses in Israel-Hamas war - BBC News,Palestine,BBC,1960,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2023/10/25,Morocco town holds protest to demand aid weeks after earthquake - BBC News,Palestine,BBC,1961,1,earthquake,Morocco town holds protest to demand aid,"['B-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'I-EFFECT', 'O', 'O', 'B-CAUSE', 'O', 'O', 'O']"
2023/10/25,"Israel-Gaza: Sacked Wix worker should seek legal advice, says Varadkar - BBC News",Palestine,BBC,1962,0,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
